DATE_TIME,QTD_ITENS,QTD_CLIENTES
2019-08-13 02:30:00,85,13
2019-03-30 03:30:00,32,14
2019-08-10 09:30:00,879,94
2019-10-29 23:15:00,599,51
2019-02-13 16:45:00,1012,127
2019-10-03 06:45:00,237,47
2019-10-02 01:15:00,291,30
2019-01-03 14:30:00,738,119
2019-11-24 06:00:00,83,14
2019-03-29 01:45:00,111,19
2019-06-18 17:00:00,842,118
2019-10-12 02:45:00,68,12
2019-11-13 15:30:00,1083,136
2019-10-03 17:15:00,868,108
2019-02-05 18:30:00,1045,140
2019-06-05 07:15:00,433,90
2019-07-15 08:45:00,317,56
2019-08-01 17:30:00,928,127
2019-07-30 12:45:00,668,123
2019-11-28 20:00:00,991,112
2019-01-18 07:45:00,354,68
2019-10-05 16:45:00,1108,104
2019-04-08 08:00:00,142,44
2019-12-01 22:00:00,718,91
2019-04-23 14:15:00,695,120
2019-01-11 04:45:00,39,10
2019-05-11 08:30:00,434,67
2019-12-29 10:30:00,638,85
2019-08-24 05:30:00,108,17
2019-04-10 15:45:00,883,117
2019-06-20 12:45:00,949,108
2019-09-16 17:45:00,773,102
2019-08-22 04:30:00,29,2
2019-07-02 08:15:00,593,74
2019-11-07 19:15:00,892,115
2019-08-01 15:30:00,815,92
2019-07-12 21:15:00,788,83
2019-12-17 02:15:00,99,14
2019-01-16 15:45:00,881,106
2019-01-08 02:00:00,106,24
2019-09-16 16:30:00,566,92
2019-10-11 17:15:00,972,107
2019-01-13 10:30:00,804,95
2019-09-27 00:30:00,249,23
2019-06-19 05:30:00,120,32
2019-07-22 02:30:00,52,9
2019-10-26 12:30:00,1292,125
2019-09-07 20:00:00,1295,110
2019-11-02 05:30:00,78,22
2019-06-14 08:00:00,251,52
2019-12-02 00:15:00,473,54
2019-09-27 16:00:00,951,122
2019-06-23 16:00:00,550,90
2019-11-01 01:30:00,266,23
2019-02-24 10:30:00,834,101
2019-09-17 02:45:00,20,7
2019-07-29 05:30:00,58,14
2019-03-30 12:45:00,1207,136
2019-09-28 08:45:00,548,45
2019-05-12 06:45:00,148,38
2019-01-12 08:15:00,437,57
2019-08-01 23:15:00,628,61
2019-05-16 20:15:00,637,96
2019-06-05 21:15:00,908,100
2019-01-24 02:15:00,100,18
2019-12-04 20:00:00,1196,124
2019-08-29 07:00:00,176,42
2019-10-02 11:30:00,1382,118
2019-01-25 12:45:00,905,107
2019-03-26 07:30:00,348,68
2019-03-26 23:45:00,308,38
2019-01-20 16:00:00,828,109
2019-09-14 11:30:00,1098,102
2019-05-29 13:15:00,968,162
2019-03-11 13:30:00,719,155
2019-04-02 22:30:00,603,62
2019-06-09 00:15:00,144,21
2019-05-23 02:30:00,41,7
2019-07-16 16:45:00,916,94
2019-08-29 16:00:00,862,102
2019-02-07 08:15:00,368,73
2019-12-01 14:45:00,905,100
2019-10-13 14:30:00,759,75
2019-01-18 10:15:00,602,88
2019-08-28 23:45:00,430,47
2019-05-12 22:00:00,453,60
2019-04-20 08:15:00,395,65
2019-08-15 06:00:00,123,24
2019-06-21 01:30:00,141,21
2019-09-08 12:30:00,1065,100
2019-10-21 18:15:00,916,121
2019-05-25 21:00:00,699,82
2019-04-04 14:00:00,536,121
2019-09-24 00:15:00,186,19
2019-08-23 23:00:00,635,78
2019-07-07 17:45:00,685,76
2019-02-23 12:45:00,1126,122
2019-07-13 11:15:00,1150,105
2019-09-10 04:15:00,66,5
2019-03-09 20:00:00,953,108
2019-04-14 08:45:00,375,38
2019-01-27 18:45:00,767,97
2019-04-04 01:00:00,162,25
2019-06-20 13:15:00,876,112
2019-11-03 05:15:00,55,10
2019-09-05 09:15:00,434,49
2019-07-13 20:15:00,988,90
2019-10-15 07:30:00,464,76
2019-06-02 21:45:00,524,66
2019-04-11 09:45:00,406,79
2019-07-05 04:45:00,50,10
2019-12-24 02:00:00,446,18
2019-04-30 03:15:00,32,7
2019-10-17 06:30:00,162,40
2019-11-17 11:45:00,800,77
2019-07-31 22:45:00,651,54
2019-01-12 17:15:00,1033,125
2019-11-10 03:00:00,90,18
2019-01-27 07:00:00,67,19
2019-09-24 22:30:00,408,52
2019-07-17 05:00:00,53,10
2019-05-25 14:00:00,950,116
2019-12-20 23:15:00,820,78
2019-08-10 00:30:00,380,44
2019-04-17 08:15:00,607,101
2019-07-29 14:45:00,269,66
2019-12-30 18:15:00,1535,160
2019-09-03 11:00:00,1182,105
2019-04-05 12:15:00,940,129
2019-09-21 13:15:00,1113,126
2019-01-05 13:00:00,1269,144
2019-10-18 18:45:00,796,81
2019-11-16 10:15:00,845,70
2019-11-25 12:15:00,674,131
2019-11-29 22:00:00,2224,178
2019-11-19 03:15:00,45,6
2019-01-22 03:45:00,27,4
2019-05-22 13:45:00,776,157
2019-07-27 03:15:00,116,17
2019-11-21 20:30:00,696,88
2019-10-24 04:00:00,3,2
2019-04-13 22:30:00,195,46
2019-11-23 01:00:00,153,32
2019-03-19 00:15:00,142,24
2019-08-26 14:15:00,658,95
2019-09-26 11:30:00,720,87
2019-08-12 10:45:00,618,85
2019-11-25 15:30:00,564,91
2019-11-11 10:00:00,454,54
2019-12-12 15:30:00,707,100
2019-04-14 15:45:00,742,93
2019-07-27 09:45:00,803,70
2019-02-20 10:30:00,802,106
2019-12-02 16:00:00,793,117
2019-10-16 19:45:00,831,75
2019-02-09 03:15:00,20,6
2019-09-24 16:00:00,1141,112
2019-11-19 15:45:00,1164,135
2019-03-09 11:30:00,1121,134
2019-11-12 18:30:00,876,113
2019-01-12 05:30:00,63,22
2019-09-25 21:30:00,957,86
2019-11-21 12:15:00,500,119
2019-03-16 14:00:00,795,118
2019-09-22 20:00:00,852,76
2019-12-27 12:00:00,1087,119
2019-07-16 01:00:00,119,21
2019-04-09 12:30:00,847,145
2019-05-10 00:45:00,376,53
2019-09-05 08:45:00,256,48
2019-05-29 06:00:00,170,32
2019-10-17 10:15:00,650,67
2019-01-11 20:00:00,687,106
2019-12-28 22:00:00,792,83
2019-12-28 23:45:00,476,28
2019-02-11 15:30:00,457,84
2019-07-04 18:30:00,698,102
2019-03-27 07:15:00,492,87
2019-03-05 06:30:00,110,31
2019-08-21 16:00:00,933,122
2019-10-14 19:00:00,729,112
2019-06-02 11:00:00,765,91
2019-08-09 12:15:00,1003,162
2019-04-07 12:45:00,774,113
2019-02-15 08:45:00,447,71
2019-07-17 01:45:00,125,15
2019-02-08 03:00:00,62,10
2019-06-16 08:45:00,350,41
2019-04-22 00:45:00,151,23
2019-09-14 06:00:00,105,20
2019-02-25 21:45:00,528,64
2019-05-06 18:00:00,809,123
2019-03-01 18:15:00,971,120
2019-10-24 21:15:00,794,78
2019-06-17 14:30:00,467,84
2019-09-05 19:15:00,640,98
2019-04-26 03:45:00,24,6
2019-05-07 23:30:00,424,47
2019-01-10 21:15:00,814,94
2019-07-08 10:15:00,659,72
2019-12-16 23:00:00,578,51
2019-07-03 17:45:00,1037,112
2019-01-21 19:15:00,861,113
2019-08-01 15:00:00,916,88
2019-08-26 04:00:00,8,3
2019-02-21 14:00:00,845,148
2019-10-21 20:00:00,772,101
2019-10-30 02:30:00,91,9
2019-08-11 14:30:00,916,101
2019-12-19 20:00:00,1031,106
2019-06-15 11:45:00,923,113
2019-11-29 23:45:00,1338,123
2019-10-01 14:30:00,879,116
2019-07-11 02:15:00,55,12
2019-12-07 14:30:00,1426,141
2019-10-06 23:15:00,16,5
2019-11-30 03:30:00,95,21
2019-06-25 21:45:00,621,69
2019-05-14 07:45:00,220,38
2019-12-28 05:00:00,35,12
2019-10-31 04:00:00,49,9
2019-08-28 16:00:00,1089,116
2019-05-01 19:30:00,992,101
2019-02-17 10:15:00,931,84
2019-09-23 22:30:00,509,56
2019-05-18 09:45:00,730,73
2019-04-09 08:15:00,531,69
2019-01-07 17:30:00,802,122
2019-07-10 16:00:00,1289,131
2019-03-29 21:45:00,612,68
2019-12-12 20:15:00,915,115
2019-06-14 01:30:00,182,19
2019-02-26 17:30:00,869,117
2019-02-12 07:15:00,470,90
2019-04-09 06:45:00,212,56
2019-02-05 04:00:00,47,8
2019-09-21 10:00:00,843,89
2019-04-03 21:30:00,915,101
2019-04-10 12:45:00,1083,162
2019-09-08 19:30:00,999,85
2019-08-11 06:15:00,97,20
2019-12-18 04:30:00,64,10
2019-04-04 04:15:00,36,7
2019-01-27 06:15:00,86,19
2019-12-18 10:00:00,1038,98
2019-02-25 14:00:00,637,122
2019-03-08 19:45:00,768,113
2019-07-31 11:30:00,1549,134
2019-09-16 03:30:00,22,7
2019-05-02 04:00:00,53,4
2019-04-26 10:30:00,585,89
2019-11-14 15:45:00,744,112
2019-02-28 22:45:00,577,78
2019-10-01 09:45:00,728,71
2019-10-20 04:15:00,91,7
2019-04-26 21:15:00,563,94
2019-02-15 12:15:00,778,127
2019-04-24 12:00:00,1185,157
2019-01-06 10:00:00,600,80
2019-01-08 19:00:00,838,115
2019-09-01 00:30:00,342,37
2019-11-01 08:00:00,281,48
2019-04-06 00:30:00,350,60
2019-11-28 01:00:00,196,21
2019-03-23 00:15:00,270,51
2019-02-10 23:00:00,587,57
2019-09-17 00:15:00,174,19
2019-04-29 16:15:00,643,101
2019-02-02 06:30:00,140,25
2019-04-06 08:45:00,640,70
2019-02-09 12:45:00,1198,128
2019-12-15 21:45:00,685,69
2019-07-22 00:30:00,198,19
2019-08-14 10:00:00,748,66
2019-03-17 01:30:00,225,31
2019-11-13 04:45:00,18,6
2019-11-21 06:45:00,168,29
2019-01-21 10:30:00,493,59
2019-05-05 22:15:00,458,68
2019-05-14 19:45:00,611,88
2019-08-13 17:15:00,960,99
2019-01-08 15:00:00,934,135
2019-12-20 05:00:00,56,12
2019-02-26 17:00:00,827,111
2019-03-18 05:15:00,61,22
2019-11-25 19:00:00,986,112
2019-05-31 15:45:00,626,84
2019-11-30 21:30:00,1063,102
2019-06-12 05:45:00,121,28
2019-04-16 22:30:00,511,59
2019-12-24 14:45:00,1320,157
2019-10-07 20:15:00,1023,94
2019-11-09 18:45:00,876,83
2019-07-27 22:45:00,365,55
2019-06-20 09:45:00,445,51
2019-12-15 06:15:00,233,28
2019-03-26 02:30:00,55,5
2019-01-06 02:45:00,134,23
2019-02-24 03:45:00,61,18
2019-01-17 13:30:00,856,143
2019-12-23 20:30:00,1326,96
2019-12-11 13:45:00,1287,169
2019-03-23 04:00:00,31,11
2019-03-24 23:00:00,287,45
2019-11-05 11:15:00,1153,116
2019-09-13 21:00:00,1165,83
2019-09-20 19:00:00,1001,112
2019-03-27 21:00:00,938,96
2019-05-02 09:45:00,314,56
2019-09-17 12:45:00,1181,149
2019-09-11 04:45:00,34,6
2019-03-18 00:00:00,322,51
2019-03-21 15:30:00,622,94
2019-11-06 09:00:00,852,76
2019-04-14 17:45:00,672,84
2019-02-15 17:15:00,682,108
2019-04-16 10:45:00,831,96
2019-12-27 18:45:00,758,102
2019-09-29 13:15:00,924,106
2019-07-07 13:00:00,1214,130
2019-09-14 16:45:00,1129,100
2019-07-10 01:45:00,74,14
2019-05-17 10:15:00,600,86
2019-11-06 15:30:00,1236,130
2019-04-18 16:30:00,1015,152
2019-06-15 00:30:00,269,42
2019-04-27 21:45:00,807,78
2019-08-27 23:30:00,395,45
2019-04-18 10:00:00,724,118
2019-06-24 12:45:00,523,145
2019-10-11 22:15:00,896,108
2019-05-10 12:45:00,801,147
2019-08-06 09:00:00,645,77
2019-01-21 21:30:00,747,85
2019-09-12 19:00:00,993,111
2019-08-01 08:15:00,356,65
2019-12-15 23:00:00,579,70
2019-06-29 20:00:00,898,93
2019-03-05 13:45:00,1089,122
2019-04-05 19:30:00,923,115
2019-09-02 12:45:00,756,144
2019-01-23 04:45:00,27,4
2019-07-07 05:15:00,70,13
2019-02-19 03:00:00,58,9
2019-03-14 17:15:00,570,95
2019-12-04 01:30:00,183,16
2019-11-20 23:15:00,506,53
2019-10-17 06:15:00,120,31
2019-01-19 08:00:00,323,48
2019-07-13 20:00:00,1056,90
2019-02-26 06:45:00,78,22
2019-08-15 10:00:00,556,71
2019-05-10 18:00:00,998,144
2019-12-28 15:00:00,1033,135
2019-04-09 17:15:00,882,109
2019-03-02 12:00:00,944,115
2019-04-27 18:45:00,937,107
2019-05-29 21:15:00,962,102
2019-03-24 23:30:00,6,5
2019-06-06 23:00:00,488,50
2019-12-18 21:30:00,846,94
2019-08-31 15:30:00,1188,103
2019-03-18 19:00:00,851,112
2019-10-02 15:00:00,934,125
2019-11-02 12:30:00,1453,139
2019-01-09 13:00:00,1068,188
2019-09-21 10:30:00,1035,99
2019-09-13 02:45:00,43,10
2019-06-25 00:45:00,164,21
2019-11-30 04:00:00,89,7
2019-11-13 11:15:00,1378,136
2019-07-17 20:30:00,1084,94
2019-04-22 18:00:00,920,119
2019-09-06 13:45:00,687,124
2019-10-10 04:45:00,8,4
2019-04-27 14:15:00,938,103
2019-08-05 11:15:00,567,78
2019-04-30 22:45:00,566,81
2019-10-04 13:00:00,942,174
2019-11-17 17:15:00,758,92
2019-07-21 12:30:00,915,95
2019-10-15 09:30:00,962,83
2019-11-03 05:30:00,116,15
2019-07-05 06:15:00,114,32
2019-07-20 21:15:00,984,86
2019-04-02 13:30:00,983,176
2019-07-21 17:15:00,1107,116
2019-09-24 03:30:00,37,6
2019-04-06 20:45:00,765,81
2019-12-04 00:45:00,87,16
2019-10-31 16:00:00,862,106
2019-04-25 15:15:00,580,111
2019-11-30 10:00:00,966,108
2019-09-27 17:15:00,1056,112
2019-10-14 01:15:00,146,13
2019-11-02 11:45:00,1024,123
2019-07-03 07:00:00,327,57
2019-03-27 04:00:00,4,2
2019-09-21 22:45:00,393,51
2019-04-02 00:00:00,395,50
2019-08-31 08:15:00,450,54
2019-10-29 01:15:00,147,17
2019-03-30 02:15:00,131,21
2019-08-01 06:45:00,160,34
2019-11-16 00:45:00,247,27
2019-05-27 11:45:00,642,104
2019-11-05 11:30:00,1279,126
2019-06-14 01:15:00,190,24
2019-02-14 10:45:00,576,85
2019-03-02 21:45:00,468,66
2019-04-26 02:45:00,28,11
2019-04-07 14:00:00,1047,122
2019-02-10 08:15:00,221,40
2019-04-17 16:00:00,1263,161
2019-12-02 19:15:00,975,110
2019-09-28 07:00:00,172,32
2019-06-14 23:15:00,353,57
2019-09-22 01:15:00,354,33
2019-12-08 06:15:00,118,24
2019-12-29 07:30:00,214,32
2019-07-09 23:30:00,357,47
2019-03-19 10:30:00,1232,112
2019-03-03 11:45:00,852,99
2019-10-15 01:45:00,58,13
2019-11-29 05:15:00,274,37
2019-07-21 22:30:00,456,53
2019-03-13 21:45:00,601,83
2019-10-14 20:15:00,952,99
2019-08-03 09:45:00,1022,73
2019-08-13 16:30:00,899,100
2019-05-17 02:45:00,43,10
2019-03-01 23:00:00,794,78
2019-08-04 00:45:00,157,23
2019-11-15 00:15:00,569,40
2019-08-16 01:15:00,167,21
2019-08-14 19:15:00,868,107
2019-11-27 18:00:00,1095,124
2019-03-03 07:30:00,206,38
2019-04-08 17:00:00,658,92
2019-05-20 08:45:00,240,42
2019-12-06 13:00:00,1173,165
2019-11-23 18:00:00,1040,120
2019-11-05 01:15:00,95,13
2019-03-31 21:15:00,582,80
2019-07-21 21:45:00,635,67
2019-09-04 06:45:00,313,63
2019-11-24 01:15:00,140,25
2019-08-21 22:00:00,702,86
2019-12-17 03:00:00,61,9
2019-06-27 22:30:00,370,40
2019-05-10 14:30:00,797,134
2019-04-26 10:00:00,720,98
2019-02-08 08:45:00,325,79
2019-12-15 01:00:00,187,39
2019-09-02 22:45:00,390,60
2019-08-21 02:30:00,58,10
2019-06-25 17:30:00,1045,129
2019-05-14 01:30:00,110,16
2019-06-03 08:15:00,225,51
2019-10-30 15:15:00,1026,125
2019-10-05 21:00:00,1548,101
2019-12-28 05:30:00,160,23
2019-05-15 04:45:00,45,6
2019-07-04 03:15:00,128,9
2019-04-08 13:45:00,409,82
2019-01-21 21:00:00,865,91
2019-05-25 04:30:00,13,6
2019-09-07 17:00:00,1596,113
2019-07-14 03:30:00,94,10
2019-10-27 19:15:00,1016,96
2019-06-01 22:45:00,444,62
2019-09-16 02:00:00,61,12
2019-04-15 21:15:00,666,87
2019-01-24 22:30:00,942,65
2019-09-12 02:00:00,123,13
2019-04-09 19:00:00,1100,116
2019-06-12 09:30:00,729,89
2019-02-06 08:00:00,529,82
2019-07-31 16:45:00,1222,106
2019-11-20 11:00:00,1294,118
2019-10-17 01:30:00,46,12
2019-09-18 03:45:00,13,3
2019-09-30 23:15:00,596,43
2019-02-01 16:15:00,738,96
2019-03-05 07:45:00,186,36
2019-05-25 02:45:00,101,14
2019-04-25 12:45:00,738,137
2019-02-19 15:15:00,1032,134
2019-06-13 09:45:00,444,77
2019-06-03 12:00:00,527,99
2019-12-27 15:15:00,832,114
2019-02-11 15:00:00,661,99
2019-05-26 04:45:00,36,12
2019-11-15 10:00:00,744,59
2019-05-24 19:00:00,815,120
2019-10-05 22:45:00,550,64
2019-05-19 08:00:00,161,31
2019-06-14 10:45:00,455,86
2019-07-05 01:30:00,178,20
2019-05-02 13:30:00,697,145
2019-05-08 20:45:00,745,88
2019-03-09 23:30:00,444,62
2019-06-06 23:15:00,483,66
2019-11-14 22:30:00,472,61
2019-10-12 07:00:00,169,29
2019-02-22 05:30:00,52,18
2019-09-08 05:30:00,74,14
2019-08-29 19:15:00,800,93
2019-03-04 09:45:00,474,68
2019-12-21 00:00:00,532,50
2019-06-23 22:30:00,292,49
2019-11-21 18:45:00,653,104
2019-09-03 23:00:00,486,59
2019-09-20 08:45:00,531,87
2019-03-28 18:45:00,732,100
2019-12-07 16:45:00,1171,122
2019-09-14 01:30:00,219,28
2019-04-29 09:15:00,392,68
2019-10-31 16:15:00,820,89
2019-12-06 07:30:00,452,83
2019-12-04 10:45:00,1275,105
2019-04-17 23:45:00,588,59
2019-10-21 23:30:00,425,47
2019-08-04 14:15:00,1166,99
2019-07-22 16:00:00,785,103
2019-01-06 09:45:00,382,63
2019-12-12 10:45:00,783,94
2019-01-24 01:45:00,94,14
2019-12-17 14:45:00,943,117
2019-07-12 21:30:00,749,62
2019-10-11 05:30:00,108,28
2019-09-15 14:45:00,903,88
2019-05-17 13:00:00,871,134
2019-12-06 04:30:00,8,4
2019-09-24 09:15:00,818,71
2019-12-15 11:00:00,1122,90
2019-05-04 06:45:00,141,33
2019-04-07 21:30:00,563,89
2019-11-26 09:15:00,982,93
2019-03-14 08:15:00,293,80
2019-02-03 21:45:00,858,92
2019-11-26 16:15:00,1026,146
2019-12-02 00:30:00,180,24
2019-09-10 00:45:00,229,27
2019-05-08 12:00:00,1196,151
2019-12-17 00:30:00,606,49
2019-07-08 06:00:00,43,14
2019-10-19 22:30:00,602,59
2019-06-21 21:15:00,704,94
2019-06-08 13:00:00,1100,138
2019-07-03 05:45:00,129,25
2019-12-11 18:15:00,1271,124
2019-12-26 11:00:00,694,88
2019-07-21 17:30:00,1087,107
2019-06-21 08:30:00,331,77
2019-03-20 11:30:00,1111,128
2019-09-03 01:30:00,107,14
2019-04-16 13:45:00,791,144
2019-09-13 10:30:00,710,97
2019-11-09 08:00:00,362,54
2019-07-30 21:30:00,885,60
2019-10-20 02:45:00,58,14
2019-07-26 08:45:00,326,58
2019-12-16 06:45:00,163,33
2019-08-28 12:30:00,1083,156
2019-08-17 20:45:00,1176,79
2019-12-18 00:45:00,125,24
2019-01-11 01:30:00,131,21
2019-07-05 20:00:00,944,114
2019-10-11 16:00:00,780,116
2019-04-17 12:00:00,1356,186
2019-10-08 04:00:00,12,3
2019-09-19 17:00:00,546,89
2019-10-11 02:00:00,89,16
2019-10-13 10:15:00,637,66
2019-08-29 17:45:00,1082,102
2019-06-15 16:30:00,964,109
2019-05-12 14:45:00,424,62
2019-11-23 09:45:00,794,65
2019-12-01 17:15:00,878,117
2019-09-23 06:45:00,152,25
2019-08-08 17:00:00,808,118
2019-11-13 01:45:00,153,17
2019-04-15 21:00:00,702,83
2019-02-27 16:00:00,1204,151
2019-05-07 14:15:00,859,127
2019-08-22 03:30:00,17,4
2019-12-30 21:15:00,1508,120
2019-09-05 13:30:00,716,120
2019-10-10 10:45:00,632,77
2019-12-12 23:15:00,590,76
2019-02-16 22:45:00,428,56
2019-01-07 21:15:00,793,78
2019-02-19 01:45:00,83,10
2019-01-19 17:00:00,1199,151
2019-04-18 15:45:00,1039,143
2019-03-19 16:15:00,967,143
2019-05-07 01:15:00,78,13
2019-11-02 19:30:00,1131,108
2019-10-09 05:45:00,190,37
2019-07-18 16:30:00,898,99
2019-09-21 16:15:00,1026,113
2019-08-04 14:00:00,992,87
2019-09-04 01:45:00,102,14
2019-03-18 12:15:00,603,135
2019-04-29 13:00:00,605,152
2019-11-06 15:00:00,1087,133
2019-04-22 10:00:00,433,88
2019-07-02 15:15:00,1022,114
2019-12-14 22:45:00,674,62
2019-06-15 03:30:00,129,10
2019-12-05 14:45:00,486,84
2019-11-14 12:00:00,806,113
2019-11-26 08:45:00,636,72
2019-07-23 10:30:00,1112,94
2019-09-06 16:45:00,848,87
2019-06-29 08:15:00,367,59
2019-02-26 08:15:00,8,8
2019-02-10 06:15:00,89,27
2019-07-19 07:15:00,252,57
2019-03-04 19:45:00,721,87
2019-09-04 15:00:00,1215,152
2019-04-17 22:15:00,929,99
2019-05-25 04:15:00,28,7
2019-08-03 21:30:00,753,74
2019-11-17 01:45:00,144,18
2019-05-27 05:30:00,69,16
2019-08-04 13:45:00,1063,91
2019-07-24 21:45:00,777,79
2019-03-08 22:45:00,434,69
2019-03-14 16:30:00,750,104
2019-06-20 21:30:00,475,68
2019-04-26 03:15:00,28,6
2019-02-19 12:30:00,880,166
2019-05-01 22:15:00,565,62
2019-06-01 10:30:00,973,107
2019-10-26 05:00:00,124,19
2019-01-31 20:15:00,870,107
2019-01-20 09:30:00,495,64
2019-10-08 07:30:00,474,81
2019-01-24 19:15:00,854,117
2019-02-13 07:45:00,348,49
2019-02-03 17:00:00,880,130
2019-05-25 03:15:00,98,14
2019-12-27 01:00:00,278,19
2019-03-03 20:45:00,454,70
2019-04-29 13:30:00,522,127
2019-05-12 17:15:00,703,89
2019-12-28 17:15:00,1419,138
2019-11-07 13:00:00,646,150
2019-02-23 19:00:00,999,130
2019-02-23 02:15:00,162,22
2019-08-03 00:15:00,377,52
2019-12-01 05:00:00,76,23
2019-07-31 03:45:00,14,2
2019-01-04 07:00:00,276,55
2019-06-16 10:30:00,891,76
2019-12-18 09:45:00,1016,99
2019-06-13 08:30:00,281,67
2019-11-26 20:45:00,1050,101
2019-10-06 01:30:00,138,31
2019-06-26 12:30:00,1103,135
2019-03-22 09:00:00,455,86
2019-12-24 02:30:00,426,20
2019-11-15 03:15:00,42,7
2019-01-02 16:15:00,858,103
2019-07-29 12:15:00,741,111
2019-03-13 08:30:00,710,117
2019-06-09 06:00:00,53,19
2019-02-11 06:45:00,99,24
2019-10-22 14:45:00,881,96
2019-01-09 13:30:00,993,195
2019-06-02 06:00:00,34,15
2019-02-11 02:00:00,82,12
2019-06-24 13:30:00,546,132
2019-09-13 03:00:00,55,11
2019-07-20 11:00:00,964,91
2019-07-03 19:00:00,1163,130
2019-06-27 07:30:00,217,51
2019-10-07 22:00:00,806,63
2019-08-22 18:00:00,772,112
2019-10-16 04:00:00,244,9
2019-08-12 14:15:00,673,110
2019-07-09 01:00:00,255,29
2019-10-21 10:15:00,441,61
2019-10-15 08:45:00,423,45
2019-11-13 20:30:00,913,113
2019-05-01 09:30:00,769,86
2019-09-23 05:30:00,96,30
2019-09-16 07:30:00,233,59
2019-05-30 01:15:00,108,24
2019-02-17 03:15:00,38,8
2019-07-06 15:00:00,1362,122
2019-08-22 14:30:00,614,109
2019-08-30 16:45:00,894,104
2019-01-16 06:45:00,268,54
2019-08-12 15:00:00,653,98
2019-05-24 20:45:00,745,93
2019-11-29 17:45:00,2266,196
2019-06-13 18:30:00,556,122
2019-03-23 04:30:00,45,7
2019-09-21 10:15:00,967,82
2019-08-31 18:45:00,1135,101
2019-02-01 00:15:00,367,52
2019-07-14 22:00:00,737,65
2019-04-29 08:45:00,230,51
2019-03-10 23:45:00,20,6
2019-02-23 22:00:00,707,79
2019-03-06 17:00:00,1112,135
2019-07-24 03:45:00,26,5
2019-10-21 15:00:00,852,106
2019-03-22 22:30:00,313,66
2019-07-20 19:45:00,832,70
2019-03-02 22:00:00,542,73
2019-05-08 12:15:00,1154,165
2019-07-17 17:00:00,1617,143
2019-06-08 00:30:00,283,38
2019-04-05 01:45:00,132,26
2019-02-02 18:00:00,1203,143
2019-06-24 13:00:00,735,159
2019-07-27 18:15:00,1289,138
2019-09-05 05:45:00,120,25
2019-06-09 16:45:00,815,94
2019-11-05 23:00:00,461,44
2019-10-22 02:30:00,22,5
2019-12-14 19:15:00,944,113
2019-12-12 14:45:00,909,100
2019-05-07 20:00:00,897,89
2019-12-20 01:45:00,155,21
2019-05-18 14:00:00,1163,132
2019-02-27 13:30:00,1121,198
2019-10-15 05:00:00,73,17
2019-11-08 10:15:00,627,83
2019-09-26 10:45:00,883,71
2019-05-06 13:15:00,548,116
2019-03-05 04:15:00,27,10
2019-10-19 13:00:00,1262,127
2019-02-07 09:00:00,257,42
2019-10-23 00:30:00,308,33
2019-08-27 13:45:00,1089,147
2019-10-01 07:15:00,551,83
2019-04-04 11:00:00,588,108
2019-02-15 22:00:00,679,92
2019-08-27 06:15:00,212,42
2019-09-01 00:00:00,274,23
2019-08-08 01:00:00,173,23
2019-11-15 07:30:00,127,34
2019-06-06 06:15:00,119,34
2019-05-16 14:45:00,817,98
2019-05-22 20:00:00,938,103
2019-12-21 09:15:00,952,83
2019-01-20 19:00:00,977,116
2019-01-18 04:15:00,14,7
2019-03-15 05:15:00,56,19
2019-08-19 18:30:00,815,104
2019-06-12 13:30:00,989,164
2019-03-09 11:00:00,1070,138
2019-10-15 02:30:00,58,12
2019-11-15 21:00:00,854,86
2019-08-31 20:00:00,1230,78
2019-10-07 15:15:00,957,98
2019-04-11 16:45:00,701,104
2019-02-01 04:00:00,25,6
2019-01-04 17:15:00,821,119
2019-12-31 17:15:00,1310,150
2019-11-09 10:45:00,1157,92
2019-03-29 15:15:00,671,119
2019-06-05 12:45:00,984,117
2019-06-09 10:15:00,579,64
2019-02-28 18:30:00,645,107
2019-07-20 23:30:00,468,49
2019-07-15 03:00:00,22,7
2019-04-20 04:45:00,19,6
2019-11-10 12:00:00,1046,93
2019-11-23 21:15:00,805,71
2019-10-27 04:30:00,65,11
2019-07-05 17:00:00,1013,107
2019-03-22 08:45:00,345,56
2019-01-22 06:00:00,156,29
2019-03-11 15:45:00,649,104
2019-10-03 23:45:00,102,6
2019-12-11 00:45:00,308,27
2019-01-09 09:00:00,731,94
2019-06-13 04:00:00,69,10
2019-07-12 18:15:00,997,115
2019-11-16 18:15:00,1107,126
2019-10-12 03:30:00,93,10
2019-08-28 09:00:00,809,83
2019-01-30 14:15:00,951,134
2019-12-19 11:30:00,1095,124
2019-04-07 13:15:00,1129,107
2019-07-11 13:00:00,1109,148
2019-10-19 02:15:00,198,30
2019-05-18 03:45:00,10,2
2019-04-13 19:00:00,1209,128
2019-05-13 05:15:00,48,15
2019-01-12 06:45:00,120,34
2019-02-28 12:45:00,520,112
2019-10-18 04:45:00,30,7
2019-12-10 00:00:00,540,38
2019-02-10 08:00:00,243,37
2019-09-02 09:45:00,487,47
2019-01-09 16:30:00,952,118
2019-12-09 22:30:00,435,48
2019-10-01 04:30:00,19,2
2019-07-24 06:15:00,214,39
2019-09-13 13:15:00,972,127
2019-03-09 21:15:00,902,83
2019-10-21 11:00:00,674,78
2019-04-19 03:45:00,66,12
2019-06-16 15:45:00,352,69
2019-04-18 03:15:00,52,17
2019-07-30 00:00:00,345,32
2019-05-01 03:00:00,129,20
